code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id,season_x
2367777,24,TRUE,TRUE,240,2024-02-10T15:00:00Z,90,FALSE,TRUE,4,2,20,0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 110}, {'value': 1, 'element': 117}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 105}, {'value': 1, 'element': 508}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 101}, {'value': 1, 'element': 105}, {'value': 1, 'element': 106}], 'h': [{'value': 1, 'element': 565}, {'value': 1, 'element': 704}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 5, 'element': 101}], 'h': [{'value': 4, 'element': 569}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 508}, {'value': 2, 'element': 96}, {'value': 1, 'element': 101}, {'value': 1, 'element': 110}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 39, 'element': 508}, {'value': 31, 'element': 96}, {'value': 29, 'element': 101}, {'value': 29, 'element': 110}, {'value': 28, 'element': 117}, {'value': 24, 'element': 112}, {'value': 23, 'element': 109}, {'value': 19, 'element': 114}, {'value': 17, 'element': 105}, {'value': 4, 'element': 90}, {'value': 3, 'element': 120}, {'value': 2, 'element': 92}, {'value': 2, 'element': 258}, {'value': 1, 'element': 106}, {'value': -1, 'element': 107}], 'h': [{'value': 20, 'element': 545}, {'value': 19, 'element': 570}, {'value': 15, 'element': 572}, {'value': 13, 'element': 569}, {'value': 12, 'element': 551}, {'value': 11, 'element': 559}, {'value': 11, 'element': 563}, {'value': 10, 'element': 565}, {'value': 10, 'element': 573}, {'value': 8, 'element': 567}, {'value': 7, 'element': 351}, {'value': 4, 'element': 715}, {'value': 3, 'element': 590}, {'value': 2, 'element': 598}, {'value': 1, 'element': 704}]}]",2,2,93560,2023_24
2367774,24,TRUE,TRUE,237,2024-02-10T17:30:00Z,90,FALSE,TRUE,15,3,16,2,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 406}, {'value': 1, 'element': 427}], 'h': [{'value': 1, 'element': 205}, {'value': 1, 'element': 378}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 405}, {'value': 1, 'element': 430}], 'h': [{'value': 1, 'element': 447}, {'value': 1, 'element': 712}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 405}, {'value': 1, 'element': 433}], 'h': [{'value': 1, 'element': 447}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 409}], 'h': [{'value': 2, 'element': 808}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 406}], 'h': [{'value': 2, 'element': 205}, {'value': 1, 'element': 712}]}, {'identifier': 'bps', 'a': [{'value': 49, 'element': 406}, {'value': 27, 'element': 430}, {'value': 23, 'element': 405}, {'value': 23, 'element': 427}, {'value': 20, 'element': 407}, {'value': 14, 'element': 635}, {'value': 13, 'element': 421}, {'value': 11, 'element': 412}, {'value': 10, 'element': 409}, {'value': 4, 'element': 402}, {'value': 3, 'element': 417}, {'value': 3, 'element': 633}, {'value': -3, 'element': 433}], 'h': [{'value': 32, 'element': 205}, {'value': 30, 'element': 712}, {'value': 20, 'element': 447}, {'value': 16, 'element': 378}, {'value': 14, 'element': 457}, {'value': 13, 'element': 23}, {'value': 12, 'element': 808}, {'value': 11, 'element': 696}, {'value': 8, 'element': 467}, {'value': 4, 'element': 437}, {'value': 4, 'element': 442}, {'value': 4, 'element': 470}, {'value': 4, 'element': 801}, {'value': 3, 'element': 714}]}]",3,2,93557,2023_24
2367776,24,TRUE,TRUE,239,2024-02-11T14:00:00Z,90,FALSE,TRUE,1,6,19,0,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 19}, {'value': 1, 'element': 5}, {'value': 1, 'element': 20}, {'value': 1, 'element': 26}, {'value': 1, 'element': 540}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 2, 'element': 14}, {'value': 2, 'element': 540}, {'value': 1, 'element': 29}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 364}, {'value': 1, 'element': 524}, {'value': 1, 'element': 642}, {'value': 1, 'element': 689}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 113}], 'h': [{'value': 6, 'element': 524}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 540}, {'value': 2, 'element': 19}, {'value': 1, 'element': 14}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 60, 'element': 540}, {'value': 50, 'element': 19}, {'value': 45, 'element': 14}, {'value': 44, 'element': 20}, {'value': 38, 'element': 5}, {'value': 37, 'element': 29}, {'value': 30, 'element': 10}, {'value': 23, 'element': 113}, {'value': 17, 'element': 26}, {'value': 13, 'element': 6}, {'value': 7, 'element': 12}, {'value': 4, 'element': 578}, {'value': 3, 'element': 2}, {'value': 3, 'element': 772}, {'value': 1, 'element': 3}, {'value': -1, 'element': 13}], 'h': [{'value': 13, 'element': 524}, {'value': 11, 'element': 532}, {'value': 9, 'element': 522}, {'value': 7, 'element': 536}, {'value': 7, 'element': 664}, {'value': 6, 'element': 528}, {'value': 6, 'element': 542}, {'value': 4, 'element': 526}, {'value': 4, 'element': 544}, {'value': 3, 'element': 530}, {'value': 3, 'element': 676}, {'value': -3, 'element': 364}]}]",5,3,93559,2023_24
2367768,24,TRUE,TRUE,231,2024-02-11T16:30:00Z,90,FALSE,TRUE,14,2,2,1,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 392}, {'value': 1, 'element': 617}], 'h': [{'value': 1, 'element': 43}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 377}, {'value': 1, 'element': 387}], 'h': [{'value': 1, 'element': 34}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 376}, {'value': 1, 'element': 388}], 'h': [{'value': 1, 'element': 36}, {'value': 1, 'element': 599}, {'value': 1, 'element': 699}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 8, 'element': 597}], 'h': [{'value': 3, 'element': 49}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 377}, {'value': 2, 'element': 387}], 'h': [{'value': 3, 'element': 43}]}, {'identifier': 'bps', 'a': [{'value': 28, 'element': 377}, {'value': 28, 'element': 387}, {'value': 27, 'element': 597}, {'value': 24, 'element': 392}, {'value': 24, 'element': 617}, {'value': 23, 'element': 373}, {'value': 17, 'element': 395}, {'value': 11, 'element': 388}, {'value': 10, 'element': 376}, {'value': 8, 'element': 396}, {'value': 6, 'element': 386}, {'value': 5, 'element': 398}, {'value': 3, 'element': 382}, {'value': 3, 'element': 703}, {'value': 3, 'element': 709}], 'h': [{'value': 33, 'element': 43}, {'value': 21, 'element': 49}, {'value': 19, 'element': 34}, {'value': 19, 'element': 47}, {'value': 16, 'element': 32}, {'value': 16, 'element': 36}, {'value': 14, 'element': 41}, {'value': 11, 'element': 50}, {'value': 9, 'element': 58}, {'value': 6, 'element': 55}, {'value': 6, 'element': 699}, {'value': 3, 'element': 672}, {'value': 2, 'element': 42}, {'value': -3, 'element': 599}, {'value': -6, 'element': 60}]}]",3,4,93551,2023_24
2367769,24,TRUE,TRUE,232,2024-02-12T20:00:00Z,90,FALSE,TRUE,7,3,8,1,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 202}, {'value': 1, 'element': 199}], 'h': [{'value': 1, 'element': 231}]}, {'identifier': 'assists', 'a': [{'value': 2, 'element': 362}, {'value': 1, 'element': 203}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 211}, {'value': 1, 'element': 611}], 'h': [{'value': 1, 'element': 231}, {'value': 1, 'element': 792}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 687}], 'h': [{'value': 2, 'element': 385}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 202}, {'value': 2, 'element': 362}, {'value': 1, 'element': 199}, {'value': 1, 'element': 203}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 49, 'element': 202}, {'value': 30, 'element': 362}, {'value': 29, 'element': 199}, {'value': 29, 'element': 203}, {'value': 19, 'element': 126}, {'value': 18, 'element': 687}, {'value': 17, 'element': 217}, {'value': 10, 'element': 611}, {'value': 8, 'element': 195}, {'value': 4, 'element': 208}, {'value': 3, 'element': 197}, {'value': 3, 'element': 216}, {'value': 3, 'element': 716}, {'value': 2, 'element': 212}, {'value': -4, 'element': 211}], 'h': [{'value': 20, 'element': 807}, {'value': 19, 'element': 231}, {'value': 18, 'element': 229}, {'value': 14, 'element': 238}, {'value': 12, 'element': 220}, {'value': 12, 'element': 385}, {'value': 11, 'element': 234}, {'value': 7, 'element': 615}, {'value': 7, 'element': 792}, {'value': 6, 'element': 219}, {'value': 4, 'element': 221}, {'value': 2, 'element': 225}, {'value': 2, 'element': 232}]}]",3,2,93552,2023_24
2367778,25,TRUE,TRUE,241,2024-02-17T12:30:00Z,90,FALSE,TRUE,11,4,4,1,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 293}, {'value': 1, 'element': 297}, {'value': 1, 'element': 304}, {'value': 1, 'element': 308}], 'h': [{'value': 1, 'element': 117}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 294}, {'value': 1, 'element': 297}, {'value': 1, 'element': 303}, {'value': 1, 'element': 308}], 'h': [{'value': 1, 'element': 508}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 668}], 'h': [{'value': 1, 'element': 111}, {'value': 1, 'element': 508}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 5, 'element': 301}], 'h': [{'value': 4, 'element': 101}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 297}, {'value': 2, 'element': 308}, {'value': 1, 'element': 304}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 38, 'element': 297}, {'value': 32, 'element': 308}, {'value': 29, 'element': 304}, {'value': 26, 'element': 293}, {'value': 22, 'element': 303}, {'value': 21, 'element': 307}, {'value': 19, 'element': 301}, {'value': 18, 'element': 313}, {'value': 13, 'element': 757}, {'value': 12, 'element': 294}, {'value': 11, 'element': 708}, {'value': 10, 'element': 302}, {'value': 8, 'element': 668}, {'value': 4, 'element': 295}, {'value': 4, 'element': 300}, {'value': 3, 'element': 298}], 'h': [{'value': 24, 'element': 117}, {'value': 16, 'element': 101}, {'value': 16, 'element': 508}, {'value': 10, 'element': 90}, {'value': 10, 'element': 105}, {'value': 10, 'element': 110}, {'value': 9, 'element': 98}, {'value': 9, 'element': 114}, {'value': 9, 'element': 258}, {'value': 7, 'element': 96}, {'value': 7, 'element': 106}, {'value': 5, 'element': 109}, {'value': 4, 'element': 119}, {'value': 2, 'element': 107}, {'value': 2, 'element': 701}, {'value': -2, 'element': 111}]}]",4,2,93561,2023_24
2367779,25,TRUE,TRUE,242,2024-02-17T15:00:00Z,90,FALSE,TRUE,1,5,6,0,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 19}, {'value': 1, 'element': 6}, {'value': 1, 'element': 14}, {'value': 1, 'element': 26}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 6}, {'value': 1, 'element': 10}, {'value': 1, 'element': 14}, {'value': 1, 'element': 26}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 19}], 'h': [{'value': 1, 'element': 675}, {'value': 1, 'element': 805}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [], 'h': [{'value': 2, 'element': 596}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 14}, {'value': 3, 'element': 19}, {'value': 1, 'element': 6}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 45, 'element': 14}, {'value': 45, 'element': 19}, {'value': 38, 'element': 6}, {'value': 34, 'element': 10}, {'value': 31, 'element': 5}, {'value': 30, 'element': 26}, {'value': 29, 'element': 29}, {'value': 25, 'element': 20}, {'value': 20, 'element': 113}, {'value': 14, 'element': 540}, {'value': 3, 'element': 2}, {'value': 3, 'element': 9}, {'value': 3, 'element': 12}, {'value': 3, 'element': 22}, {'value': 3, 'element': 578}], 'h': [{'value': 15, 'element': 674}, {'value': 12, 'element': 596}, {'value': 11, 'element': 173}, {'value': 10, 'element': 475}, {'value': 7, 'element': 660}, {'value': 7, 'element': 806}, {'value': 6, 'element': 161}, {'value': 6, 'element': 170}, {'value': 6, 'element': 182}, {'value': 5, 'element': 178}, {'value': 3, 'element': 177}, {'value': 3, 'element': 594}, {'value': 3, 'element': 805}, {'value': 2, 'element': 608}, {'value': -3, 'element': 200}]}]",5,2,93562,2023_24
2367781,25,TRUE,TRUE,244,2024-02-17T15:00:00Z,90,FALSE,TRUE,2,2,10,1,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 60}], 'h': [{'value': 1, 'element': 279}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 58}], 'h': [{'value': 1, 'element': 283}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 32}, {'value': 1, 'element': 50}], 'h': [{'value': 1, 'element': 276}, {'value': 1, 'element': 280}, {'value': 1, 'element': 288}, {'value': 1, 'element': 662}, {'value': 1, 'element': 688}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 49}], 'h': [{'value': 1, 'element': 275}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 60}], 'h': [{'value': 2, 'element': 279}, {'value': 1, 'element': 283}]}, {'identifier': 'bps', 'a': [{'value': 59, 'element': 60}, {'value': 20, 'element': 49}, {'value': 18, 'element': 43}, {'value': 18, 'element': 699}, {'value': 17, 'element': 58}, {'value': 12, 'element': 55}, {'value': 12, 'element': 584}, {'value': 11, 'element': 36}, {'value': 8, 'element': 50}, {'value': 7, 'element': 32}, {'value': 5, 'element': 46}, {'value': 4, 'element': 34}, {'value': 2, 'element': 42}, {'value': 2, 'element': 599}], 'h': [{'value': 27, 'element': 279}, {'value': 21, 'element': 283}, {'value': 15, 'element': 268}, {'value': 15, 'element': 275}, {'value': 15, 'element': 281}, {'value': 12, 'element': 280}, {'value': 10, 'element': 271}, {'value': 8, 'element': 688}, {'value': 7, 'element': 591}, {'value': 6, 'element': 267}, {'value': 5, 'element': 610}, {'value': 4, 'element': 270}, {'value': 4, 'element': 288}, {'value': -1, 'element': 276}, {'value': -4, 'element': 662}]}]",3,3,93564,2023_24
2367784,25,TRUE,TRUE,247,2024-02-17T15:00:00Z,90,FALSE,TRUE,3,2,15,2,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 82}, {'value': 1, 'element': 85}], 'h': [{'value': 1, 'element': 412}, {'value': 1, 'element': 425}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 85}], 'h': [{'value': 1, 'element': 427}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 65}, {'value': 1, 'element': 83}, {'value': 1, 'element': 89}], 'h': [{'value': 1, 'element': 427}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 77}], 'h': [{'value': 4, 'element': 409}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 85}, {'value': 2, 'element': 82}], 'h': [{'value': 1, 'element': 412}]}, {'identifier': 'bps', 'a': [{'value': 34, 'element': 85}, {'value': 26, 'element': 82}, {'value': 17, 'element': 77}, {'value': 16, 'element': 66}, {'value': 12, 'element': 65}, {'value': 10, 'element': 86}, {'value': 7, 'element': 70}, {'value': 5, 'element': 72}, {'value': 5, 'element': 89}, {'value': 5, 'element': 644}, {'value': 3, 'element': 78}, {'value': 3, 'element': 84}, {'value': 2, 'element': 804}], 'h': [{'value': 22, 'element': 412}, {'value': 21, 'element': 425}, {'value': 21, 'element': 635}, {'value': 16, 'element': 421}, {'value': 15, 'element': 427}, {'value': 13, 'element': 405}, {'value': 13, 'element': 409}, {'value': 11, 'element': 407}, {'value': 11, 'element': 430}, {'value': 8, 'element': 406}, {'value': 7, 'element': 402}, {'value': 5, 'element': 633}, {'value': 3, 'element': 423}, {'value': 2, 'element': 603}, {'value': 2, 'element': 794}]}]",2,4,93567,2023_24
2367785,25,TRUE,TRUE,248,2024-02-17T15:00:00Z,90,FALSE,TRUE,19,0,16,2,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 205}, {'value': 1, 'element': 437}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 378}, {'value': 1, 'element': 712}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 523}, {'value': 1, 'element': 528}, {'value': 1, 'element': 544}, {'value': 1, 'element': 689}], 'h': [{'value': 1, 'element': 437}, {'value': 1, 'element': 447}, {'value': 1, 'element': 467}, {'value': 1, 'element': 712}]}, {'identifier': 'red_cards', 'a': [{'value': 1, 'element': 364}], 'h': []}, {'identifier': 'saves', 'a': [{'value': 6, 'element': 524}], 'h': [{'value': 3, 'element': 808}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 205}, {'value': 2, 'element': 437}, {'value': 1, 'element': 808}]}, {'identifier': 'bps', 'a': [{'value': 23, 'element': 524}, {'value': 19, 'element': 664}, {'value': 17, 'element': 532}, {'value': 13, 'element': 642}, {'value': 11, 'element': 522}, {'value': 8, 'element': 689}, {'value': 7, 'element': 526}, {'value': 6, 'element': 544}, {'value': 5, 'element': 527}, {'value': 5, 'element': 528}, {'value': 4, 'element': 542}, {'value': 3, 'element': 535}, {'value': 3, 'element': 536}, {'value': 1, 'element': 364}, {'value': -6, 'element': 523}], 'h': [{'value': 39, 'element': 205}, {'value': 27, 'element': 437}, {'value': 26, 'element': 808}, {'value': 23, 'element': 696}, {'value': 22, 'element': 23}, {'value': 22, 'element': 712}, {'value': 20, 'element': 445}, {'value': 18, 'element': 378}, {'value': 15, 'element': 467}, {'value': 13, 'element': 442}, {'value': 6, 'element': 447}, {'value': 3, 'element': 470}, {'value': 3, 'element': 711}, {'value': -1, 'element': 714}]}]",2,2,93568,2023_24
2367787,25,TRUE,TRUE,250,2024-02-17T15:00:00Z,90,FALSE,TRUE,20,2,18,1,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 559}], 'h': [{'value': 1, 'element': 501}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 567}, {'value': 1, 'element': 570}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 559}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 569}], 'h': [{'value': 5, 'element': 520}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 559}], 'h': [{'value': 2, 'element': 501}, {'value': 1, 'element': 520}]}, {'identifier': 'bps', 'a': [{'value': 40, 'element': 559}, {'value': 18, 'element': 572}, {'value': 17, 'element': 567}, {'value': 17, 'element': 569}, {'value': 14, 'element': 551}, {'value': 14, 'element': 570}, {'value': 13, 'element': 573}, {'value': 12, 'element': 563}, {'value': 12, 'element': 565}, {'value': 7, 'element': 715}, {'value': 6, 'element': 545}, {'value': 4, 'element': 557}, {'value': 3, 'element': 574}, {'value': 2, 'element': 598}], 'h': [{'value': 33, 'element': 501}, {'value': 23, 'element': 520}, {'value': 21, 'element': 639}, {'value': 17, 'element': 493}, {'value': 16, 'element': 495}, {'value': 15, 'element': 497}, {'value': 15, 'element': 511}, {'value': 13, 'element': 504}, {'value': 10, 'element': 513}, {'value': 9, 'element': 516}, {'value': 6, 'element': 492}, {'value': 5, 'element': 503}, {'value': 5, 'element': 776}, {'value': 2, 'element': 499}, {'value': 2, 'element': 509}, {'value': 1, 'element': 450}]}]",2,4,93570,2023_24
